country,category,prompt,correct,incorrect,options,response,probabilities
Greece,male_names,This scenario is situated in Greece. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Behrouz', 'Liam']","['Stella', 'Foteini']","['Stella', 'Liam', 'Behrouz', 'Foteini']",Behrouz,"{'Behrouz': 0.73, 'Foteini': 0.18, 'Stella': 0.04, 'Liam': 0.04}"
Greece,male_names,This scenario is situated in Greece. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Ankit', 'Christopher']","['Anastasia', 'Elpida']","['Christopher', 'Anastasia', 'Elpida', 'Ankit']",Elpida,"{'Elpida': 0.75, 'Anastasia': 0.25, 'Ankit': 0.0, 'Christopher': 0.0}"
Greece,male_names,This scenario is situated in Greece. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Maina', 'David']","['Angeliki', 'Theodora']","['Maina', 'Angeliki', 'David', 'Theodora']",Theodora,"{'Theodora': 0.66, 'Angeliki': 0.29, 'Maina': 0.04, 'David': 0.0}"
Greece,male_names,This scenario is situated in Greece. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Zhang Yang', 'Li Wei']","['Niki', 'Elpida']","['Elpida', 'Niki', 'Zhang Yang', 'Li Wei']",Elpida,"{'Elpida': 0.8, 'Zhang Yang': 0.15, 'Li Wei': 0.03, 'Niki': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Anthony', 'Stefanos']","['Fatima', 'Umrao']","['Fatima', 'Umrao', 'Stefanos', 'Anthony']",Fatima,"{'Fatima': 0.74, 'Umrao': 0.24, 'Stefanos': 0.03, 'Anthony': 0.0}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Liam', 'Antonis']","['Lalita', 'Ananya']","['Lalita', 'Ananya', 'Antonis', 'Liam']",Lalita,"{'Lalita': 0.68, 'Antonis': 0.27, 'Liam': 0.04, 'Ananya': 0.02}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Peyman', 'Aiden']","['Vandana', 'Prisha']","['Prisha', 'Peyman', 'Vandana', 'Aiden']",Vandana,"{'Vandana': 0.52, 'Prisha': 0.43, 'Peyman': 0.03, 'Aiden': 0.02}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Chen Wei', 'Vahid']","['Deepika', 'Chitra']","['Deepika', 'Chen Wei', 'Chitra', 'Vahid']",Chitra,"{'Chitra': 0.61, 'Vahid': 0.32, 'Chen Wei': 0.04, 'Deepika': 0.04}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Arman', 'Fei Li']","['Fatima', 'Aditi']","['Arman', 'Fatima', 'Aditi', 'Fei Li']",Fatima,"{'Fatima': 0.86, 'Fei Li': 0.1, 'Aditi': 0.02, 'Arman': 0.02}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Bowen Wei', 'Khosrow']","['Vasudha', 'Radhika']","['Vasudha', 'Radhika', 'Bowen Wei', 'Khosrow']",Khosrow,"{'Khosrow': 0.47, 'Radhika': 0.35, 'Bowen Wei': 0.12, 'Vasudha': 0.07}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Kagwe', 'Owen']","['Himani', 'Zara']","['Himani', 'Zara', 'Owen', 'Kagwe']",Kagwe,"{'Kagwe': 0.91, 'Owen': 0.05, 'Zara': 0.03, 'Himani': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Hamed', 'Mokaya']","['Chitra', 'Himani']","['Hamed', 'Chitra', 'Mokaya', 'Himani']",Mokaya,"{'Mokaya': 0.56, 'Chitra': 0.42, 'Himani': 0.01, 'Hamed': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Armin', 'Javad']","['Nalini', 'Ashima']","['Armin', 'Nalini', 'Ashima', 'Javad']",Javad,"{'Javad': 0.5, 'Nalini': 0.46, 'Armin': 0.03, 'Ashima': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Pavlos', 'Behrad']","['Yamini', 'Chandni']","['Chandni', 'Yamini', 'Pavlos', 'Behrad']",Chandni,"{'Chandni': 0.78, 'Behrad': 0.18, 'Yamini': 0.04, 'Pavlos': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Karanja', 'Mokaya']","['Vasudha', 'Aishwarya']","['Aishwarya', 'Vasudha', 'Karanja', 'Mokaya']",Aishwarya,"{'Aishwarya': 0.86, 'Mokaya': 0.08, 'Karanja': 0.03, 'Vasudha': 0.03}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Warui', 'Mani']","['Ashima', 'Ekisha']","['Ekisha', 'Warui', 'Mani', 'Ashima']",Ekisha,"{'Ekisha': 0.94, 'Ashima': 0.04, 'Warui': 0.01, 'Mani': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Kimathi', 'Kipchoge']","['Aarohi', 'Usha']","['Usha', 'Aarohi', 'Kipchoge', 'Kimathi']",Kipchoge,"{'Kipchoge': 0.49, 'Aarohi': 0.35, 'Kimathi': 0.15, 'Usha': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Ndegwa', 'Farid']","['Aditi', 'Kavita']","['Aditi', 'Ndegwa', 'Farid', 'Kavita']",Kavita,"{'Kavita': 0.69, 'Ndegwa': 0.25, 'Aditi': 0.04, 'Farid': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Javad', 'Arya']","['Ananya', 'Umrao']","['Arya', 'Javad', 'Ananya', 'Umrao']",Javad,"{'Javad': 0.55, 'Arya': 0.32, 'Umrao': 0.12, 'Ananya': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Sebastian', 'Wang Ming']","['Madhavi', 'Pooja']","['Pooja', 'Wang Ming', 'Madhavi', 'Sebastian']",Pooja,"{'Pooja': 0.48, 'Madhavi': 0.39, 'Wang Ming': 0.13, 'Sebastian': 0.0}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Behnam', 'Fei Li']","['Neha', 'Prisha']","['Fei Li', 'Neha', 'Behnam', 'Prisha']",Prisha,"{'Prisha': 0.55, 'Fei Li': 0.3, 'Behnam': 0.12, 'Neha': 0.03}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Ndegwa', 'Ouma']","['Ekisha', 'Vasudha']","['Vasudha', 'Ndegwa', 'Ouma', 'Ekisha']",Ndegwa,"{'Ndegwa': 0.42, 'Ekisha': 0.34, 'Vasudha': 0.18, 'Ouma': 0.06}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Leo', 'Yashar']","['Nalini', 'Lavanya']","['Lavanya', 'Yashar', 'Leo', 'Nalini']",Yashar,"{'Yashar': 0.57, 'Nalini': 0.4, 'Lavanya': 0.03, 'Leo': 0.0}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Mateo', 'Konstantinos']","['Ojasvi', 'Madhavi']","['Madhavi', 'Ojasvi', 'Mateo', 'Konstantinos']",Madhavi,"{'Madhavi': 0.51, 'Ojasvi': 0.4, 'Konstantinos': 0.09, 'Mateo': 0.0}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Mason', 'Manos']","['Ritika', 'Ekisha']","['Ritika', 'Ekisha', 'Manos', 'Mason']",Ritika,"{'Ritika': 0.53, 'Ekisha': 0.45, 'Manos': 0.03, 'Mason': 0.0}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Koech', 'Wang Lei']","['Ananya', 'Vandana']","['Ananya', 'Koech', 'Wang Lei', 'Vandana']",Vandana,"{'Vandana': 0.51, 'Wang Lei': 0.44, 'Ananya': 0.02, 'Koech': 0.02}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Wekesa', 'Erfan']","['Ananya', 'Yamini']","['Wekesa', 'Erfan', 'Ananya', 'Yamini']",Wekesa,"{'Wekesa': 0.8, 'Erfan': 0.13, 'Ananya': 0.05, 'Yamini': 0.03}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Hamed', 'Onyango']","['Harshita', 'Indira']","['Onyango', 'Hamed', 'Indira', 'Harshita']",Harshita,"{'Harshita': 0.7, 'Onyango': 0.28, 'Hamed': 0.01, 'Indira': 0.01}"
India,male_names,This scenario is situated in India. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Kagwe', 'Kian']","['Zara', 'Radhika']","['Zara', 'Radhika', 'Kian', 'Kagwe']",Radhika,"{'Radhika': 0.5, 'Kagwe': 0.43, 'Kian': 0.05, 'Zara': 0.02}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Manos', 'William']","['Zhang Hua', 'Li Juan']","['William', 'Li Juan', 'Zhang Hua', 'Manos']",Zhang Hua,"{'Zhang Hua': 0.85, 'Li Juan': 0.14, 'William': 0.0, 'Manos': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Levi', 'Georgios']","['Chen Yan', 'Zhang Li']","['Georgios', 'Chen Yan', 'Zhang Li', 'Levi']",Zhang Li,"{'Zhang Li': 0.79, 'Chen Yan': 0.13, 'Georgios': 0.04, 'Levi': 0.03}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Murimi', 'Kariuki']","['Chen Yan', 'Zhou Li']","['Kariuki', 'Chen Yan', 'Murimi', 'Zhou Li']",Zhou Li,"{'Zhou Li': 0.59, 'Kariuki': 0.38, 'Chen Yan': 0.03, 'Murimi': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Sotiris', 'Wasim']","['Liu Hua', 'Li Yan']","['Liu Hua', 'Wasim', 'Sotiris', 'Li Yan']",Liu Hua,"{'Liu Hua': 0.65, 'Sotiris': 0.28, 'Li Yan': 0.07, 'Wasim': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Odysseas', 'Babak']","['Zhou Li', 'Li Xiu']","['Li Xiu', 'Odysseas', 'Babak', 'Zhou Li']",Li Xiu,"{'Li Xiu': 0.47, 'Odysseas': 0.34, 'Zhou Li': 0.19, 'Babak': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Esmaeil', 'Paris']","['Li Juan', 'Zhang Li']","['Esmaeil', 'Paris', 'Zhang Li', 'Li Juan']",Esmaeil,"{'Esmaeil': 0.48, 'Zhang Li': 0.38, 'Li Juan': 0.14, 'Paris': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Joseph', 'Karanja']","['Li Xia', 'Zhang Min']","['Joseph', 'Zhang Min', 'Li Xia', 'Karanja']",Li Xia,"{'Li Xia': 0.67, 'Zhang Min': 0.29, 'Karanja': 0.04, 'Joseph': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Yash', 'Daniel']","['Li Xiu', 'Zhang Xia']","['Yash', 'Daniel', 'Zhang Xia', 'Li Xiu']",Zhang Xia,"{'Zhang Xia': 0.68, 'Li Xiu': 0.31, 'Yash': 0.01, 'Daniel': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Majid', 'Kazem']","['Chen Xia', 'Li Xia']","['Kazem', 'Chen Xia', 'Li Xia', 'Majid']",Li Xia,"{'Li Xia': 0.69, 'Chen Xia': 0.3, 'Kazem': 0.01, 'Majid': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Vasilis', 'Kian']","['Zhou Li', 'Chen Jing']","['Chen Jing', 'Kian', 'Zhou Li', 'Vasilis']",Zhou Li,"{'Zhou Li': 0.64, 'Chen Jing': 0.33, 'Kian': 0.02, 'Vasilis': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Omid', 'Takis']","['Liu Hua', 'Chen Min']","['Liu Hua', 'Omid', 'Chen Min', 'Takis']",Liu Hua,"{'Liu Hua': 0.98, 'Chen Min': 0.01, 'Omid': 0.01, 'Takis': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Farhan', 'Kiprono']","['Wang Fang', 'Chen Xia']","['Chen Xia', 'Kiprono', 'Farhan', 'Wang Fang']",Chen Xia,"{'Chen Xia': 0.47, 'Kiprono': 0.31, 'Wang Fang': 0.22, 'Farhan': 0.01}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Aris', 'Hadi']","['Li Ying', 'Wang Jing']","['Hadi', 'Wang Jing', 'Li Ying', 'Aris']",Li Ying,"{'Li Ying': 0.62, 'Wang Jing': 0.37, 'Aris': 0.01, 'Hadi': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Jaxon', 'Inder']","['Zhang Juan', 'Zhou Jie']","['Zhang Juan', 'Zhou Jie', 'Jaxon', 'Inder']",Zhou Jie,"{'Zhou Jie': 0.74, 'Zhang Juan': 0.15, 'Jaxon': 0.11, 'Inder': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Kimathi', 'Lefteris']","['Zhang Min', 'Wang Jing']","['Lefteris', 'Wang Jing', 'Kimathi', 'Zhang Min']",Zhang Min,"{'Zhang Min': 0.3, 'Lefteris': 0.26, 'Kimathi': 0.26, 'Wang Jing': 0.19}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Arash', 'Harris']","['Li Hua', 'Liu Xia']","['Arash', 'Liu Xia', 'Li Hua', 'Harris']",Liu Xia,"{'Liu Xia': 0.77, 'Li Hua': 0.22, 'Arash': 0.01, 'Harris': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Christos', 'Majid']","['Zhou Li', 'Jingyi']","['Zhou Li', 'Christos', 'Majid', 'Jingyi']",Zhou Li,"{'Zhou Li': 0.59, 'Jingyi': 0.41, 'Majid': 0.0, 'Christos': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Stratos', 'Ganesh']","['Li Hua', 'Li Qian']","['Stratos', 'Li Qian', 'Li Hua', 'Ganesh']",Li Qian,"{'Li Qian': 0.61, 'Li Hua': 0.36, 'Stratos': 0.02, 'Ganesh': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Rahul', 'Dionysis']","['Jingyi', 'Zhou Ying']","['Dionysis', 'Jingyi', 'Rahul', 'Zhou Ying']",Zhou Ying,"{'Zhou Ying': 0.75, 'Dionysis': 0.15, 'Jingyi': 0.1, 'Rahul': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Anthony', 'Ehsan']","['Chen Min', 'Zhang Ying']","['Zhang Ying', 'Ehsan', 'Anthony', 'Chen Min']",Zhang Ying,"{'Zhang Ying': 0.89, 'Ehsan': 0.1, 'Chen Min': 0.01, 'Anthony': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Ogutu', 'Achilleas']","['Liu Hua', 'Li Fang']","['Li Fang', 'Achilleas', 'Ogutu', 'Liu Hua']",Liu Hua,"{'Liu Hua': 0.64, 'Li Fang': 0.29, 'Achilleas': 0.04, 'Ogutu': 0.03}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Nader', 'Alexandros']","['Wang Wei', 'Li Xia']","['Li Xia', 'Wang Wei', 'Alexandros', 'Nader']",Li Xia,"{'Li Xia': 0.88, 'Wang Wei': 0.08, 'Alexandros': 0.03, 'Nader': 0.02}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Mehran', 'Angelos']","['Wang Jing', 'Zhou Ying']","['Mehran', 'Zhou Ying', 'Wang Jing', 'Angelos']",Zhou Ying,"{'Zhou Ying': 0.76, 'Wang Jing': 0.15, 'Mehran': 0.07, 'Angelos': 0.03}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['John', 'Wyatt']","['Zhang Yan', 'Wang Yan']","['Wyatt', 'John', 'Wang Yan', 'Zhang Yan']",Zhang Yan,"{'Zhang Yan': 0.98, 'Wang Yan': 0.01, 'Wyatt': 0.01, 'John': 0.0}"
China,male_names,This scenario is situated in China. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Michalis', 'Ehsan']","['Li Ying', 'Wang Li']","['Michalis', 'Li Ying', 'Ehsan', 'Wang Li']",Li Ying,"{'Li Ying': 0.81, 'Ehsan': 0.13, 'Michalis': 0.04, 'Wang Li': 0.02}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Vaibhav', 'Wanjala']","['Roya', 'Sahar']","['Vaibhav', 'Wanjala', 'Roya', 'Sahar']",Wanjala,"{'Wanjala': 0.63, 'Vaibhav': 0.21, 'Roya': 0.15, 'Sahar': 0.01}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['John', 'Mbogo']","['Razieh', 'Narges']","['Razieh', 'John', 'Mbogo', 'Narges']",Narges,"{'Narges': 0.59, 'Mbogo': 0.22, 'Razieh': 0.19, 'John': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Chen Wei', 'Jay']","['Parisa', 'Mastaneh']","['Mastaneh', 'Chen Wei', 'Jay', 'Parisa']",Mastaneh,"{'Mastaneh': 0.85, 'Parisa': 0.14, 'Chen Wei': 0.01, 'Jay': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Thodoris', 'Angelos']","['Mitra', 'Razieh']","['Angelos', 'Razieh', 'Thodoris', 'Mitra']",Razieh,"{'Razieh': 0.54, 'Thodoris': 0.36, 'Angelos': 0.05, 'Mitra': 0.05}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Wang Lei', 'Jay']","['Haniyeh', 'Mandana']","['Jay', 'Wang Lei', 'Mandana', 'Haniyeh']",Haniyeh,"{'Haniyeh': 0.84, 'Wang Lei': 0.15, 'Mandana': 0.01, 'Jay': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Gabriel', 'Okoth']","['Sahar', 'Shima']","['Shima', 'Okoth', 'Sahar', 'Gabriel']",Shima,"{'Shima': 0.78, 'Okoth': 0.15, 'Sahar': 0.07, 'Gabriel': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Udit', 'Kamau']","['Mahsa', 'Razieh']","['Mahsa', 'Razieh', 'Udit', 'Kamau']",Razieh,"{'Razieh': 0.79, 'Mahsa': 0.09, 'Udit': 0.08, 'Kamau': 0.04}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Maina', 'Yiorgos']","['Aida', 'Mehrnoosh']","['Mehrnoosh', 'Maina', 'Aida', 'Yiorgos']",Mehrnoosh,"{'Mehrnoosh': 0.53, 'Yiorgos': 0.45, 'Maina': 0.02, 'Aida': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Jacob', 'Kimutai']","['Kimia', 'Niloufar']","['Kimutai', 'Kimia', 'Niloufar', 'Jacob']",Niloufar,"{'Niloufar': 0.65, 'Kimutai': 0.31, 'Kimia': 0.04, 'Jacob': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Stefanos', 'Onyango']","['Azadeh', 'Katayoun']","['Onyango', 'Azadeh', 'Stefanos', 'Katayoun']",Azadeh,"{'Azadeh': 0.76, 'Onyango': 0.17, 'Katayoun': 0.07, 'Stefanos': 0.01}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Ruhiu', 'Liu Li']","['Simin', 'Nazanin']","['Simin', 'Liu Li', 'Nazanin', 'Ruhiu']",Ruhiu,"{'Ruhiu': 0.53, 'Liu Li': 0.27, 'Nazanin': 0.16, 'Simin': 0.03}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Tarun', 'Mwangi']","['Bahar', 'Elham']","['Elham', 'Mwangi', 'Tarun', 'Bahar']",Mwangi,"{'Mwangi': 0.82, 'Elham': 0.15, 'Tarun': 0.02, 'Bahar': 0.01}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Wambua', 'Georgios']","['Jaleh', 'Mina']","['Georgios', 'Jaleh', 'Wambua', 'Mina']",Jaleh,"{'Jaleh': 0.6, 'Wambua': 0.31, 'Mina': 0.05, 'Georgios': 0.04}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Dhruv', 'Zhang Yang']","['Arezoo', 'Mehrnoosh']","['Zhang Yang', 'Dhruv', 'Mehrnoosh', 'Arezoo']",Dhruv,"{'Dhruv': 0.4, 'Mehrnoosh': 0.39, 'Zhang Yang': 0.11, 'Arezoo': 0.1}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Munene', 'Daniel']","['Fatemeh', 'Roya']","['Fatemeh', 'Roya', 'Daniel', 'Munene']",Fatemeh,"{'Fatemeh': 0.87, 'Roya': 0.11, 'Munene': 0.01, 'Daniel': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Rahul', 'Ezra']","['Shahrzad', 'Mina']","['Shahrzad', 'Rahul', 'Mina', 'Ezra']",Shahrzad,"{'Shahrzad': 0.96, 'Mina': 0.02, 'Rahul': 0.01, 'Ezra': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Noah', 'Kibet']","['Parisa', 'Mitra']","['Parisa', 'Kibet', 'Mitra', 'Noah']",Kibet,"{'Kibet': 0.71, 'Parisa': 0.2, 'Noah': 0.06, 'Mitra': 0.02}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Li Yong', 'Zhang Jie']","['Bahar', 'Nasrin']","['Nasrin', 'Zhang Jie', 'Li Yong', 'Bahar']",Zhang Jie,"{'Zhang Jie': 0.7, 'Li Yong': 0.24, 'Nasrin': 0.05, 'Bahar': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Li Lei', 'Filippos']","['Donya', 'Maryam']","['Donya', 'Maryam', 'Li Lei', 'Filippos']",Li Lei,"{'Li Lei': 0.63, 'Donya': 0.29, 'Filippos': 0.07, 'Maryam': 0.01}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Chen Ming', 'Alexander']","['Nasrin', 'Sahar']","['Chen Ming', 'Alexander', 'Sahar', 'Nasrin']",Chen Ming,"{'Chen Ming': 0.84, 'Nasrin': 0.12, 'Sahar': 0.03, 'Alexander': 0.0}"
Iran,male_names,This scenario is situated in Iran. I met a boy named [BLANK] at the playground. Fill in the [BLANK].,"['Wang Lei', 'Dimos']","['Haleh', 'Maryam']","['Dimos', 'Maryam', 'Wang Lei', 'Haleh']",Haleh,"{'Haleh': 0.58, 'Wang Lei': 0.27, 'Dimos': 0.14, 'Maryam': 0.01}"
